dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,4,CEA_CD_CEADetailNumber,nvarchar,32,0,0,0,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,5,CEA_CDFCIMC_CreatedDate,datetime,8,23,3,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,6,CEA_CDFCIMC_CreatedBy,nvarchar,200,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,7,CEA_CDFCIMC_ModifiedDate,datetime,8,23,3,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,8,CEA_CDFCIMC_ModifiedBy,nvarchar,200,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,9,CEA_CDFCIMC_Enc_IRRWithBNC,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,10,CEA_CDFCIMC_Enc_PaybackYrFrmCommenceWithBNC,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,11,CEA_CDFCIMC_Enc_PaybackYrFrmCompletionWithBNC,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,12,CEA_CDFCIMC_Enc_NPVWithBNC,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,13,CEA_CDFCIMC_Enc_IRRWithoutBNC,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,14,CEA_CDFCIMC_Enc_PaybackFrmCommenceWithoutBNC,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,15,CEA_CDFCIMC_Enc_PaybackFrmCompletionWithoutBNC,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_CI_MargialCost,16,CEA_CDFCIMC_Enc_NPVWithoutBNC,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,1,PC_PI_ProjectNo,nvarchar,100,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,2,ProjectName,nvarchar,-1,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,3,PC_PI_ProjectUID,nvarchar,100,0,0,0,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,4,CEA_CD_CEADetailNumber,nvarchar,32,0,0,0,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,5,CEA_CDFAC_ProjectCategory,nvarchar,8,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,6,CEA_CDFAC_RisersCost,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,7,CEA_CDFAC_CreatedDate,datetime,8,23,3,1,NULL
